,DATE,CSUSHPISA,MORTGAGE30US,CASTHPI,CPIAUCSL,CAUR,CAPCPI,CSUSHPISA/CPIAUCSL
2590,1981-07-10,0.0,0.8848560700876096,0.08480188700641854,0.16132843372904968,0.28455284552845533,0.08476230714316935,0.24285966019171112
2591,1981-07-03,0.0,0.8754693366708386,0.08480188700641854,0.16132843372904968,0.28455284552845533,0.08476230714316935,0.24285966019171112
2592,1981-07-01,0.0,0.8754693366708386,0.08344106506996891,0.15847666848636446,0.2764227642276423,0.08476230714316935,0.25055351328873077
2593,1981-06-26,0.0,0.8742177722152693,0.08344106506996891,0.15847666848636446,0.2764227642276423,0.08476230714316935,0.25055351328873077
2594,1981-06-19,0.0,0.8798498122653318,0.08344106506996891,0.15847666848636446,0.2764227642276423,0.08476230714316935,0.25055351328873077
2595,1981-06-12,0.0,0.8785982478097623,0.08344106506996891,0.15847666848636446,0.2764227642276423,0.08476230714316935,0.25055351328873077
2596,1981-06-05,0.0,0.8829787234042554,0.08344106506996891,0.15847666848636446,0.2764227642276423,0.08476230714316935,0.25055351328873077
2597,1981-06-01,0.0,0.8829787234042554,0.08344106506996891,0.1544027181396713,0.26829268292682923,0.08476230714316935,0.26175119688060466
2598,1981-05-29,0.0,0.8854818523153944,0.08344106506996891,0.1544027181396713,0.26829268292682923,0.08476230714316935,0.26175119688060466
2599,1981-05-22,0.0,0.8748435544430537,0.08344106506996891,0.1544027181396713,0.26829268292682923,0.08476230714316935,0.26175119688060466
2600,1981-05-15,0.0,0.8754693366708386,0.08344106506996891,0.1544027181396713,0.26829268292682923,0.08476230714316935,0.26175119688060466
2601,1981-05-08,0.0,0.8429286608260327,0.08344106506996891,0.1544027181396713,0.26829268292682923,0.08476230714316935,0.26175119688060466
2602,1981-05-01,0.0,0.8241551939924907,0.08344106506996891,0.15114355786231679,0.2601626016260163,0.08476230714316935,0.2708891058987227
2603,1981-04-24,0.0,0.821026282853567,0.08344106506996891,0.15114355786231679,0.2601626016260163,0.08476230714316935,0.2708891058987227
2604,1981-04-17,0.0,0.8135168961201503,0.08344106506996891,0.15114355786231679,0.2601626016260163,0.08476230714316935,0.2708891058987227
2605,1981-04-10,0.0,0.8041301627033793,0.08344106506996891,0.15114355786231679,0.2601626016260163,0.08476230714316935,0.2708891058987227
2606,1981-04-03,0.0,0.797872340425532,0.08344106506996891,0.15114355786231679,0.2601626016260163,0.08476230714316935,0.2708891058987227
2607,1981-04-01,0.0,0.797872340425532,0.0796080832823025,0.14869918765430082,0.26829268292682923,0.08476230714316935,0.27785022345882104
2608,1981-03-27,0.0,0.797872340425532,0.0796080832823025,0.14869918765430082,0.26829268292682923,0.08476230714316935,0.27785022345882104
2609,1981-03-20,0.0,0.797872340425532,0.0796080832823025,0.14869918765430082,0.26829268292682923,0.08476230714316935,0.27785022345882104
